1 2 3 4 5 	66.82129366387568	148.16929721375655
3 1 2 4 5 	83.079379986216	141.5604264890288
2 1 3 4 5 	69.66150099654537	146.40958428976074
1 2 3 4 5 6 7 	249.72094589730108	1001.7863373404701
4 2 1 3 5 6 7 	287.7406684410434	973.2584682180852
3 1 2 4 5 6 7 	267.4843765842565	985.900749777529
2 1 3 4 5 6 7 	252.82124493480543	998.5867759288099
4 1 2 3 5 6 7 	285.95325692873075	974.2875821901853
1 2 3 4 5 6 7 	249.72094589730108	1001.7863373404701
4 2 1 3 5 6 7 	287.7406684410434	973.2584682180852
3 1 2 4 5 6 7 	267.4843765842565	985.900749777529
2 1 3 4 5 6 7 	252.82124493480543	998.5867759288099
4 1 2 3 5 6 7 	285.95325692873075	974.2875821901853
1 2 3 4 5 6 7 	249.72094589730108	1001.7863373404701
4 2 1 3 5 6 7 	287.7406684410434	973.2584682180852
3 1 2 4 5 6 7 	267.4843765842565	985.900749777529
2 1 3 4 5 6 7 	252.82124493480543	998.5867759288099
4 1 2 3 5 6 7 	285.95325692873075	974.2875821901853
1 2 3 4 5 6 7 	249.72094589730108	1001.7863373404701
4 2 1 3 5 6 7 	287.7406684410434	973.2584682180852
3 1 2 4 5 6 7 	267.4843765842565	985.900749777529
2 1 3 4 5 6 7 	252.82124493480543	998.5867759288099
4 1 2 3 5 6 7 	285.95325692873075	974.2875821901853
1 2 3 4 5 6 7 	249.72094589730108	1001.7863373404701
4 2 1 3 5 6 7 	287.7406684410434	973.2584682180852
3 1 2 4 5 6 7 	267.4843765842565	985.900749777529
2 1 3 4 5 6 7 	252.82124493480543	998.5867759288099
4 1 2 3 5 6 7 	285.95325692873075	974.2875821901853
1 2 3 4 5 6 7 	249.72094589730108	1001.7863373404701
4 2 1 3 5 6 7 	287.7406684410434	973.2584682180852
3 1 2 4 5 6 7 	267.4843765842565	985.900749777529
2 1 3 4 5 6 7 	252.82124493480543	998.5867759288099
4 1 2 3 5 6 7 	285.95325692873075	974.2875821901853
1 2 3 4 5 6 7 	249.72094589730108	584.4674476662613
7 6 5 4 3 2 1 	1267.5312309040153	444.20551966343487
5 3 1 2 4 6 7 	382.52414238400326	567.1688908775591
1 2 3 4 5 6 7 	249.72094589730108	584.4674476662613
7 6 5 4 3 2 1 	1267.5312309040153	444.20551966343487
5 3 1 2 4 6 7 	382.52414238400326	567.1688908775591
1 2 3 4 5 6 7 	249.72094589730108	584.4674476662613
7 6 5 4 3 2 1 	1267.5312309040153	444.20551966343487
5 3 1 2 4 6 7 	382.52414238400326	567.1688908775591
