17 13 5 3 15 19 10 12 18 11 2 14 16 9 6 4 1 20 8 7 	9991.33707210262	54897.960372814116
20 18 16 14 11 9 7 5 3 1 2 4 6 8 10 12 13 15 17 19 	9859.757380954732	44429.05025240264
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 	6772.740744440739	55280.22433744903
20 18 16 13 11 9 7 5 3 1 2 4 6 8 10 12 14 15 17 19 	9815.078543514885	44430.231924055835
14 13 11 8 6 4 2 1 3 5 7 9 10 12 15 16 17 18 19 20 	8272.889885052537	47029.927606335164
12 11 9 7 5 3 1 2 4 6 8 10 13 14 15 16 17 18 19 20 	7945.81340422026	48338.81843206409
18 16 13 11 9 7 5 3 1 2 4 6 8 10 12 14 15 17 19 20 	9052.50871750128	45109.627666672095
14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 16 17 18 19 20 	8223.816821003487	47202.63881367754
10 9 7 5 3 1 2 4 6 8 11 12 13 14 15 16 17 18 19 20 	7531.246934532897	50438.64950365835
15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 17 18 19 20 	8353.595895063674	46749.7740632555
13 11 9 7 5 3 1 2 4 6 8 10 12 14 15 16 17 18 19 20 	7945.81340422026	48338.81843206409
18 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 17 19 20 	9009.009656578399	45183.14434187947
17 15 13 11 9 7 4 2 1 3 5 6 8 10 12 14 16 18 19 20 	8793.003711203239	45579.05384608847
19 17 15 12 10 8 6 4 2 1 3 5 7 9 11 13 14 16 18 20 	9456.851871102534	44588.803198287795
16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 18 19 20 	8656.706833511318	45884.15648962038
8 9 6 4 2 1 3 5 7 10 11 12 13 14 15 16 17 18 19 20 	7338.576528681283	51539.42810323678
6 8 5 3 1 2 4 7 9 10 11 12 13 14 15 16 17 18 19 20 	7179.479132544422	52516.6272141568
17 15 13 11 9 6 4 2 1 3 5 7 8 10 12 14 16 18 19 20 	8793.003711203239	45579.05384608847
19 17 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 16 18 20 	9431.589051448862	44611.08735035039
13 12 10 8 6 4 2 1 3 5 7 9 11 14 15 16 17 18 19 20 	8162.56445947079	47446.35811375247
11 10 8 6 4 2 1 3 5 7 9 12 13 14 15 16 17 18 19 20 	7797.010320077856	49044.54239295042
1 7 5 3 2 4 6 8 9 10 11 12 13 14 15 16 17 18 19 20 	6906.060480662223	54321.62907453214
18 16 14 12 10 8 5 3 1 2 4 6 7 9 11 13 15 17 19 20 	9238.14038550712	44843.99508590545
18 16 14 11 9 7 5 3 1 2 4 6 8 10 12 13 15 17 19 20 	9100.313643029838	45034.65005463226
19 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 18 20 	9401.255761375121	44642.62259241128
20 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 19 	9601.14519970672	44502.46287407131
16 14 12 10 7 5 3 1 2 4 6 8 9 11 13 15 17 18 19 20 	8571.416364015346	46119.57096219793
12 10 8 6 4 2 1 3 5 7 9 11 13 14 15 16 17 18 19 20 	7838.503652898442	48840.96905397685
4 7 6 3 1 2 5 8 9 10 11 12 13 14 15 16 17 18 19 20 	7103.170143508638	53008.09727295869
1 6 5 3 2 4 7 8 9 10 11 12 13 14 15 16 17 18 19 20 	6906.060480662223	54321.62907453214
10 8 7 5 3 1 2 4 6 9 11 12 13 14 15 16 17 18 19 20 	7493.853282903145	50649.30781230503
20 17 15 13 11 9 7 5 2 1 3 4 6 8 10 12 14 16 18 19 	9587.967147256906	44508.16768174093
18 16 14 12 10 8 6 3 1 2 4 5 7 9 11 13 15 17 19 20 	9263.619045376357	44811.80037332674
16 14 12 9 7 5 3 1 2 4 6 8 10 11 13 15 17 18 19 20 	8487.887240585995	46356.526795702746
20 17 15 13 11 9 7 4 2 1 3 5 6 8 10 12 14 16 18 19 	9584.658975354403	44509.686034662634
17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 19 20 	8810.27696449968	45544.68857654122
15 13 11 9 6 4 2 1 3 5 7 8 10 12 14 16 17 18 19 20 	8335.343681801332	46812.424831259195
16 14 12 10 8 5 3 1 2 4 6 7 9 11 13 15 17 18 19 20 	8603.211168312493	46030.83906229336
15 13 11 9 7 4 2 1 3 5 6 8 10 12 14 16 17 18 19 20 	8335.343681801332	46812.424831259195
11 9 7 6 4 2 1 3 5 8 10 12 13 14 15 16 17 18 19 20 	7658.065041659755	49764.6051706679
13 11 10 8 5 3 1 2 4 6 7 9 12 14 15 16 17 18 19 20 	8070.564520545843	47824.14787642126
17 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 16 18 19 20 	8691.50613412775	45800.945299483305
16 14 11 9 7 5 3 1 2 4 6 8 10 12 13 15 17 18 19 20 	8456.252690880612	46447.92571364722
18 16 14 12 10 7 5 3 1 2 4 6 8 9 11 13 15 17 19 20 	9208.106898380718	44883.42778508178
14 13 11 9 6 4 2 1 3 5 7 8 10 12 15 16 17 18 19 20 	8303.294565020296	46923.737196324684
17 15 13 11 8 6 4 2 1 3 5 7 9 10 12 14 16 18 19 20 	8764.56089836154	45638.63128940357
9 8 7 5 3 1 2 4 6 10 11 12 13 14 15 16 17 18 19 20 	7371.369520489531	51346.95395058251
20 18 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 17 19 	9775.183439846649	44437.4443400337
7 8 6 4 2 1 3 5 9 10 11 12 13 14 15 16 17 18 19 20 	7247.511881361327	52089.71195132727
19 17 15 13 10 8 6 4 2 1 3 5 7 9 11 12 14 16 18 20 	9456.851871102534	44588.803198287795
17 15 13 10 8 6 4 2 1 3 5 7 9 11 12 14 16 18 19 20 	8719.145151186944	45736.729528721065
