78 17 76 13 65 75 34 69 38 55 6 61 25 31 35 39 84 48 52 50 41 70 12 79 80 49 47 1 18 19 57 26 45 89 83 7 67 81 28 86 56 2 59 85 27 42 22 23 87 11 71 10 15 62 72 46 29 77 8 20 36 58 16 82 32 5 9 51 73 68 54 88 63 3 90 44 43 66 64 24 40 4 30 53 21 14 74 33 60 37 	145669.1915893062	3780124.6096303393
90 88 85 83 80 78 75 73 71 69 66 64 62 60 57 55 53 51 49 47 45 42 40 38 36 34 32 30 28 26 24 22 20 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 19 21 23 25 27 29 31 33 35 37 39 41 43 44 46 48 50 52 54 56 58 59 61 63 65 67 68 70 72 74 76 77 79 81 82 84 86 87 89 	145809.4991569913	2956192.8046868686
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	90785.03749907271	3693249.557528205
87 85 82 80 78 75 73 71 68 66 64 62 60 57 55 53 51 49 47 44 42 40 38 36 34 32 30 28 26 24 22 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 21 23 25 27 29 31 33 35 37 39 41 43 45 46 48 50 52 54 56 58 59 61 63 65 67 69 70 72 74 76 77 79 81 83 84 86 88 89 90 	142653.40803368622	2958880.9225482983
54 60 62 59 58 56 53 51 49 47 45 43 41 39 37 35 33 31 29 27 25 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 55 57 61 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	118293.96187936618	3145307.8227179814
1 2 21 30 35 37 38 36 34 32 31 28 26 24 23 20 18 16 14 12 10 8 6 4 3 5 7 9 11 13 15 17 19 22 25 27 29 33 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	97719.43161249436	3516888.762880264
89 86 84 81 79 76 74 72 70 67 65 63 61 58 56 54 52 50 48 46 43 41 39 37 35 33 31 29 27 25 23 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 22 24 26 28 30 32 34 36 38 40 42 44 45 47 49 51 53 55 57 59 60 62 64 66 68 69 71 73 75 77 78 80 82 83 85 87 88 90 	144311.16785673914	2956826.4392710053
76 75 73 71 69 67 64 62 60 58 56 54 52 50 48 45 43 41 39 37 35 33 31 29 27 25 23 21 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 20 22 24 26 28 30 32 34 36 38 40 42 44 46 47 49 51 53 55 57 59 61 63 65 66 68 70 72 74 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	132222.73243117006	3003132.8377968604
51 58 60 59 56 55 53 50 48 46 44 42 40 38 36 34 32 30 28 26 24 22 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 52 54 57 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	116831.29810574719	3165414.510206639
1 33 41 45 47 46 43 42 39 37 36 34 31 29 27 25 23 21 19 17 15 13 12 10 8 6 4 2 3 5 7 9 11 14 16 18 20 22 24 26 28 30 32 35 38 40 44 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	103679.63313349629	3388431.3958456405
79 77 75 73 71 69 67 65 62 60 58 56 54 52 50 47 45 43 41 39 37 35 33 31 29 27 24 22 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 23 25 26 28 30 32 34 36 38 40 42 44 46 48 49 51 53 55 57 59 61 63 64 66 68 70 72 74 76 78 80 81 82 83 84 85 86 87 88 89 90 	135035.16913209143	2986050.5171201397
1 23 34 39 42 43 41 40 37 35 33 31 29 27 25 24 21 19 17 15 13 11 9 7 5 3 2 4 6 8 10 12 14 16 18 20 22 26 28 30 32 36 38 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	101189.04405875817	3439688.8160025384
69 71 68 66 64 62 60 58 56 54 52 50 48 46 44 42 40 38 35 33 31 29 27 25 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 37 39 41 43 45 47 49 51 53 55 57 59 61 63 65 67 70 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	127213.09891547514	3043319.1010201424
61 65 64 63 60 58 56 54 52 50 48 46 44 42 40 38 36 34 32 30 28 26 24 22 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 62 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	122273.01587395764	3095191.708770899
90 87 84 82 79 77 75 72 70 68 66 63 61 59 57 55 53 50 48 46 44 42 40 38 36 33 31 29 27 25 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 35 37 39 41 43 45 47 49 51 52 54 56 58 60 62 64 65 67 69 71 73 74 76 78 80 81 83 85 86 88 89 	145016.21237309065	2956374.857853939
83 81 79 77 75 72 70 68 66 63 61 59 57 55 53 50 48 46 44 42 40 38 36 33 31 29 27 25 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 35 37 39 41 43 45 47 49 51 52 54 56 58 60 62 64 65 67 69 71 73 74 76 78 80 82 84 85 86 87 88 89 90 	139031.08377577527	2968126.1482118047
75 74 72 70 68 66 64 62 60 58 55 53 51 49 47 45 43 41 39 37 34 32 30 28 26 24 22 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 36 38 40 42 44 46 48 50 52 54 56 57 59 61 63 65 67 69 71 73 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	131204.8657937163	3010298.8499049777
66 69 67 65 63 61 59 57 55 53 51 49 46 44 42 40 38 36 34 32 30 28 26 24 22 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 48 50 52 54 56 58 60 62 64 68 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	125227.20051579173	3062662.1843033917
1 2 3 4 20 26 30 32 31 29 27 25 23 21 19 17 15 13 11 9 7 5 6 8 10 12 14 16 18 22 24 28 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 	93944.47162563853	3608707.758740576
