40 9 39 30 20 29 8 22 36 1 17 11 18 26 3 38 27 5 23 10 25 31 2 34 16 4 32 7 12 15 6 35 19 24 21 28 14 13 37 33 	33185.84767925708	356772.08962620853
40 38 35 33 31 29 26 24 22 20 18 16 14 12 10 7 5 3 1 2 4 6 8 9 11 13 15 17 19 21 23 25 27 28 30 32 34 36 37 39 	33303.1555816391	308859.1847009836
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 	22390.096819092985	381123.49359653785
36 34 32 30 28 25 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 26 27 29 31 33 35 37 38 39 40 	31298.867633140344	311131.6625977911
27 26 24 23 21 19 17 15 13 10 8 6 4 2 1 3 5 7 9 11 12 14 16 18 20 22 25 28 29 30 31 32 33 34 35 36 37 38 39 40 	28000.17472647368	325560.702278437
29 27 26 24 22 20 18 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 17 19 21 23 25 28 30 31 32 33 34 35 36 37 38 39 40 	28406.518191385097	323003.0010930886
38 36 34 31 29 27 25 23 21 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 20 22 24 26 28 30 32 33 35 37 39 40 	32141.116980506922	309654.89314294996
35 33 30 28 26 24 22 20 18 16 14 11 9 7 5 3 1 2 4 6 8 10 12 13 15 17 19 21 23 25 27 29 31 32 34 36 37 38 39 40 	30585.366829967043	313051.8076397109
23 25 22 20 18 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 19 21 24 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 	27129.421533542296	331846.91253162234
14 20 19 17 16 13 11 9 7 5 3 1 2 4 6 8 10 12 15 18 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 	25346.43086319966	347769.62706076336
26 25 24 22 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 23 27 28 29 30 31 32 33 34 35 36 37 38 39 40 	27723.965654705793	327422.9608287886
33 31 29 27 25 23 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 22 24 26 28 30 32 34 35 36 37 38 39 40 	29761.67292568661	316036.6634741164
35 33 31 29 27 24 22 20 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 19 21 23 25 26 28 30 32 34 36 37 38 39 40 	30801.98190441489	312389.9313219703
39 37 34 32 30 28 25 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 26 27 29 31 33 35 36 38 40 	32773.9137612334	309034.27329167124
38 35 33 31 29 26 24 22 20 18 16 14 12 10 7 5 3 1 2 4 6 8 9 11 13 15 17 19 21 23 25 27 28 30 32 34 36 37 39 40 	31918.14849084087	309949.0307194189
34 32 30 27 25 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 26 28 29 31 33 35 36 37 38 39 40 	30203.87313007897	314328.6466985995
31 30 28 26 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 25 27 29 32 33 34 35 36 37 38 39 40 	29227.838832650577	318471.3179945444
15 20 19 18 16 13 11 9 7 5 3 2 1 4 6 8 10 12 14 17 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 	25518.6228501712	346086.83492650243
25 26 23 21 19 17 15 13 11 9 7 5 3 1 2 4 6 8 10 12 14 16 18 20 22 24 27 28 29 30 31 32 33 34 35 36 37 38 39 40 	27364.560879788423	330026.3928097144
21 24 22 19 18 16 14 12 10 8 6 4 2 1 3 5 7 9 11 13 15 17 20 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 	26865.454481190838	333961.8593421856
